ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro1.started,intro1.stopped,key1.keys,key1.rt,key1.started,key1.stopped,intro2.started,intro2.stopped,key2.keys,key2.rt,key2.started,key2.stopped,intro2_2.started,intro2_2.stopped,key2_2.keys,key2_2.rt,key2_2.started,key2_2.stopped,Intro2_3.started,Intro2_3.stopped,key2_3.keys,key2_3.rt,key2_3.started,key2_3.stopped,key3.keys,key3.rt,key3.started,key3.stopped,intro3.started,intro3.stopped,ss_am.started,ss_am.stopped,ss_del.started,ss_del.stopped,ll_am.started,ll_am.stopped,ll_del.started,ll_del.stopped,Intro4.started,Intro4.stopped,key4.keys,key4.rt,key4.started,key4.stopped,pregunta.started,pregunta.stopped,ssAm_P.started,ssAm_P.stopped,ssDel_P.started,ssDel_P.stopped,llAm_P.started,llAm_P.stopped,llDel_P.started,llDel_P.stopped,respP.keys,respP.corr,respP.rt,respP.started,respP.stopped,feedbackP.started,feedbackP.stopped,comienzo.started,comienzo.stopped,key5.keys,key5.rt,key5.started,key5.stopped,preguntaT.started,preguntaT.stopped,ssAm_T.started,ssAm_T.stopped,ssDel_T.started,ssDel_T.stopped,llAm_T.started,llAm_T.stopped,llDel_T.started,llDel_T.stopped,respT.keys,respT.corr,respT.rt,respT.started,respT.stopped,textfbT.started,textfbT.stopped,Gracias.started,Gracias.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,Unnamed: 111
,,,25.0,0.0,35.0,60.0,,,,,0.0,44.0,44.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.3037653000065,None,439.3037653000065,None,439.3037653000065,None,439.3037653000065,None,439.3037653000065,None,right,0.0,5.509070899992366,439.812296300006,None,445.3522272999981,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,35.0,31.0,,,,,0.0,45.0,45.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.3617180000001,None,448.3617180000001,None,448.3617180000001,None,448.3617180000001,None,448.3617180000001,None,right,1.0,2.6762810999935027,448.86106660000223,None,451.5663385999942,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,111.0,30.0,,,,,0.0,46.0,46.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.5808825999993,None,454.5808825999993,None,454.5808825999993,None,454.5808825999993,None,454.5808825999993,None,left,1.0,3.784939800010761,455.0759567000059,None,458.8761894000054,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,39.0,150.0,,,,,0.0,47.0,47.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.8920628000051,None,461.8920628000051,None,461.8920628000051,None,461.8920628000051,None,461.8920628000051,None,right,0.0,2.938834500004305,462.3915247999976,None,465.363679800008,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,20.0,90.0,,,,,0.0,48.0,48.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.37350840000727,None,468.37350840000727,None,468.37350840000727,None,468.37350840000727,None,468.37350840000727,None,right,0.0,3.083289200003492,468.8737065000023,None,471.9728235000075,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,110.0,90.0,,,,,0.0,49.0,49.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.981558200001,None,474.981558200001,None,474.981558200001,None,474.981558200001,None,474.981558200001,None,right,1.0,2.835279499995522,475.4886562000029,None,478.362120699996,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,106.0,29.0,,,,,0.0,50.0,50.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.3731779999944,None,481.3731779999944,None,481.3731779999944,None,481.3731779999944,None,481.3731779999944,None,left,1.0,4.802924500007066,481.8707668999996,None,486.7029964999965,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,14.0,31.0,,,,,0.0,51.0,51.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.7182679999969,None,489.7182679999969,None,489.7182679999969,None,489.7182679999969,None,489.7182679999969,None,right,0.0,2.258415399992373,490.2191218999942,None,492.5118564000004,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,15.0,11.0,,,,,0.0,52.0,52.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.5068537000043,None,495.5068537000043,None,495.5068537000043,None,495.5068537000043,None,495.5068537000043,None,left,1.0,3.655233400000725,496.0187728000019,None,499.7076719000033,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,149.0,89.0,,,,,0.0,53.0,53.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.71949529999983,None,502.71949529999983,None,502.71949529999983,None,502.71949529999983,None,502.71949529999983,None,right,1.0,3.65481209999416,503.2170807000075,None,506.8999223999999,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,35.0,30.0,,,,,0.0,54.0,54.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.91995330000645,None,509.91995330000645,None,509.91995330000645,None,509.91995330000645,None,509.91995330000645,None,right,1.0,2.3564736999978777,510.4150340000051,None,512.7991120999941,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,39.0,6.0,,,,,0.0,55.0,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.8196184999979,None,515.8196184999979,None,515.8196184999979,None,515.8196184999979,None,515.8196184999979,None,right,1.0,2.145146399998339,516.3146175000002,None,518.4805401000049,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,109.0,149.0,,,,,0.0,56.0,56.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.4976024000061,None,521.4976024000061,None,521.4976024000061,None,521.4976024000061,None,521.4976024000061,None,left,1.0,2.183923600008711,521.9964050999988,None,524.1952559000056,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,111.0,10.0,,,,,0.0,57.0,57.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.2118614000065,None,527.2118614000065,None,527.2118614000065,None,527.2118614000065,None,527.2118614000065,None,right,1.0,1.1866589999990538,527.7123619000049,None,528.9288725999941,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,150.0,5.0,,,,,0.0,58.0,58.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.9430608999974,None,531.9430608999974,None,531.9430608999974,None,531.9430608999974,None,531.9430608999974,None,right,1.0,3.1599915999977384,532.4443537000043,None,535.6273390999995,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,55.0,6.0,,,,,0.0,59.0,59.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.6474949999974,None,538.6474949999974,None,538.6474949999974,None,538.6474949999974,None,538.6474949999974,None,right,1.0,3.348546699999133,539.1434554000007,None,542.5095040000015,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,61.0,4.0,,,,,0.0,60.0,60.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.5150148999965,None,545.5150148999965,None,545.5150148999965,None,545.5150148999965,None,545.5150148999965,None,right,1.0,5.515551200005575,546.0254105000058,None,551.5588987000083,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,55.0,90.0,,,,,0.0,61.0,61.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.577096699999,None,554.577096699999,None,554.577096699999,None,554.577096699999,None,554.577096699999,None,left,1.0,1.954913099994883,555.0740954000066,None,557.0565209000051,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,149.0,10.0,,,,,0.0,62.0,62.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0765910000046,None,560.0765910000046,None,560.0765910000046,None,560.0765910000046,None,560.0765910000046,None,right,1.0,1.1552746000088518,560.5728596999979,None,561.7559964999964,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,150.0,61.0,,,,,0.0,63.0,63.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.7765896000055,None,564.7765896000055,None,564.7765896000055,None,564.7765896000055,None,564.7765896000055,None,left,1.0,1.7720802999974694,565.2714196000015,None,567.0712713999965,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,150.0,29.0,,,,,0.0,64.0,64.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0807429999986,None,570.0807429999986,None,570.0807429999986,None,570.0807429999986,None,570.0807429999986,None,right,1.0,3.71041640000476,570.5874546999985,None,574.3196102000074,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,56.0,9.0,,,,,0.0,65.0,65.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.3255015000032,None,577.3255015000032,None,577.3255015000032,None,577.3255015000032,None,577.3255015000032,None,left,1.0,2.8699049999995623,577.8357824999985,None,580.7353813999944,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,14.0,149.0,,,,,0.0,66.0,66.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.7487314000027,None,583.7487314000027,None,583.7487314000027,None,583.7487314000027,None,583.7487314000027,None,left,0.0,2.2389693000004627,584.251580600001,None,586.5253764000081,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,55.0,151.0,,,,,0.0,67.0,67.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.5323171000055,None,589.5323171000055,None,589.5323171000055,None,589.5323171000055,None,589.5323171000055,None,left,0.0,2.3922261000116123,590.0332808999956,None,592.4498531999998,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,150.0,89.0,,,,,0.0,68.0,68.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.469811899995,None,595.469811899995,None,595.469811899995,None,595.469811899995,None,595.469811899995,None,right,1.0,2.1878156999882776,595.9661982999969,None,598.1858215999964,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,109.0,5.0,,,,,0.0,69.0,69.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.202312399997,None,601.202312399997,None,601.202312399997,None,601.202312399997,None,601.202312399997,None,left,1.0,2.9614604999951557,601.6981416000053,None,604.6806144000002,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,35.0,150.0,,,,,0.0,70.0,70.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.701821900002,None,607.701821900002,None,607.701821900002,None,607.701821900002,None,607.701821900002,None,right,0.0,4.163276199993561,608.1966541000002,None,612.3892959000077,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,106.0,152.0,,,,,0.0,71.0,71.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.3946531999973,None,615.3946531999973,None,615.3946531999973,None,615.3946531999973,None,615.3946531999973,None,right,1.0,1.635482800003956,615.8957417000056,None,617.563304700001,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,151.0,11.0,,,,,0.0,72.0,72.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.5827472999954,None,620.5827472999954,None,620.5827472999954,None,620.5827472999954,None,620.5827472999954,None,right,1.0,2.1843946000008145,621.0772285999992,None,623.2774666000041,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,35.0,90.0,,,,,0.0,73.0,73.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.2950830000045,None,626.2950830000045,None,626.2950830000045,None,626.2950830000045,None,626.2950830000045,None,right,0.0,4.224533999993582,626.7936381000036,None,631.0515121000062,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,125.0,31.0,,,,,0.0,74.0,74.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.0579951999971,None,634.0579951999971,None,634.0579951999971,None,634.0579951999971,None,634.0579951999971,None,left,1.0,2.563850699996692,634.558331799999,None,637.1501283999969,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,150.0,90.0,,,,,0.0,75.0,75.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.1621006000059,None,640.1621006000059,None,640.1621006000059,None,640.1621006000059,None,640.1621006000059,None,left,1.0,1.2635037000000011,640.6577605000057,None,641.9421135000011,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,125.0,9.0,,,,,0.0,76.0,76.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.9611251000024,None,644.9611251000024,None,644.9611251000024,None,644.9611251000024,None,644.9611251000024,None,left,1.0,1.9420586999913207,645.4566242000001,None,647.4229087999993,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,149.0,59.0,,,,,0.0,77.0,77.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.4434350999945,None,650.4434350999945,None,650.4434350999945,None,650.4434350999945,None,650.4434350999945,None,right,1.0,1.4596531999995932,650.9390420999989,None,652.4221004999999,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,125.0,89.0,,,,,0.0,78.0,78.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.4423442999978,None,655.4423442999978,None,655.4423442999978,None,655.4423442999978,None,655.4423442999978,None,left,1.0,1.711974999998347,655.9379920000065,None,657.6710691000044,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,75.0,90.0,,,,,0.0,79.0,79.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.6868618000008,None,660.6868618000008,None,660.6868618000008,None,660.6868618000008,None,660.6868618000008,None,left,1.0,3.812573600007454,661.1869885000051,None,665.0207621000009,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,125.0,59.0,,,,,0.0,80.0,80.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0366499000083,None,668.0366499000083,None,668.0366499000083,None,668.0366499000083,None,668.0366499000083,None,left,1.0,1.7026025999948615,668.5358186000085,None,670.2684552999999,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,151.0,4.0,,,,,0.0,81.0,81.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.2879188000079,None,673.2879188000079,None,673.2879188000079,None,673.2879188000079,None,673.2879188000079,None,right,1.0,1.7909089000022504,673.7849246999976,None,675.6007529000053,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,35.0,11.0,,,,,0.0,82.0,82.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.6237590999954,None,678.6237590999954,None,678.6237590999954,None,678.6237590999954,None,678.6237590999954,None,left,1.0,3.9734374999970896,679.1173083000031,None,683.1160929000034,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,149.0,61.0,,,,,0.0,83.0,83.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.1331102999975,None,686.1331102999975,None,686.1331102999975,None,686.1331102999975,None,686.1331102999975,None,left,1.0,1.9704225000023143,686.632159700006,None,688.631389000002,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,60.0,60.0,,,,,0.0,84.0,84.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.6485566000047,None,691.6485566000047,None,691.6485566000047,None,691.6485566000047,None,691.6485566000047,None,left,1.0,2.8253650999977253,692.1482420999964,None,694.9981428000028,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,25.0,0.0,75.0,151.0,,,,,0.0,85.0,85.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.0169902000052,None,698.0169902000052,None,698.0169902000052,None,698.0169902000052,None,698.0169902000052,None,right,0.0,2.1194127000053413,698.5130005999963,None,700.6726006999961,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,36.0,9.0,,,,,0.0,86.0,86.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6854243999987,None,703.6854243999987,None,703.6854243999987,None,703.6854243999987,None,703.6854243999987,None,right,1.0,0.8451098999939859,704.1794054000056,None,705.0509243999986,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,61.0,150.0,,,,,0.0,87.0,87.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.066201499998,None,708.066201499998,None,708.066201499998,None,708.066201499998,None,708.066201499998,None,left,0.0,3.316232900004252,708.5605747000081,None,711.9001223999949,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,10.0,0.0,20.0,5.0,,,,,0.0,88.0,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9075635000045,None,714.9075635000045,None,714.9075635000045,None,714.9075635000045,None,714.9075635000045,None,right,1.0,1.8439760000037493,715.4097244000004,None,717.2846114999993,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,5.0,0.0,56.0,29.0,,,,,0.0,89.0,89.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.2858336000063,None,720.2858336000063,None,720.2858336000063,None,720.2858336000063,None,720.2858336000063,None,right,1.0,2.406651999990572,720.7926880000014,None,723.2249241999962,None,,,,,,,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.2251468000031,None,space,11.599726200001896,726.2251468000031,None,1,225,2019_Aug_10_0910,ninosDelConv2,3.1.5,59.6760188927364,
