key1_keys,key1_rt,key2_keys,key2_rt,key2_2_keys,key2_2_rt,key2_3_keys,key2_3_rt,key3_keys,key3_rt,key4_keys,key4_rt,respP_keys,respP_corr,respP_rt,Practice_thisRepN,Practice_thisTrialN,Practice_thisN,Practice_thisIndex,Practice_ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5_keys,key5_rt,respT_keys,respT_corr,respT_rt,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,trials_ran,ss_am,ss_del,ll_am,ll_del
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.153,0.0,38.0,38.0,10.0,1.0,10000.0,0.0,21000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.2526,0.0,39.0,39.0,75.0,1.0,25000.0,0.0,35000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,7.2439,0.0,40.0,40.0,82.0,1.0,25000.0,0.0,75000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,1.6084,0.0,41.0,41.0,53.0,1.0,5000.0,0.0,104000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.4781,0.0,42.0,42.0,51.0,1.0,5000.0,0.0,35000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,6.253,0.0,43.0,43.0,43.0,1.0,5000.0,0.0,106000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.3889,0.0,44.0,44.0,5.0,1.0,10000.0,0.0,19000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,7.2689,0.0,45.0,45.0,2.0,1.0,10000.0,0.0,61000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,6.3187,0.0,46.0,46.0,73.0,1.0,25000.0,0.0,125000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,1.8958,0.0,47.0,47.0,24.0,1.0,10000.0,0.0,149000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,11.701,0.0,48.0,48.0,81.0,1.0,25000.0,0.0,55000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.8505,0.0,49.0,49.0,42.0,1.0,5000.0,0.0,56000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.3537,0.0,50.0,50.0,69.0,1.0,25000.0,0.0,150000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.584,0.0,51.0,51.0,55.0,1.0,5000.0,0.0,14000.0,149.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,7.4242,0.0,52.0,52.0,46.0,1.0,5000.0,0.0,36000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,7.5891,0.0,53.0,53.0,58.0,1.0,5000.0,0.0,106000.0,152.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.8435,0.0,54.0,54.0,20.0,1.0,10000.0,0.0,20000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.9229,0.0,55.0,55.0,40.0,1.0,5000.0,0.0,14000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,5.5049,0.0,56.0,56.0,23.0,1.0,10000.0,0.0,110000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,6.6543,0.0,57.0,57.0,77.0,1.0,25000.0,0.0,75000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,13.3002,0.0,58.0,58.0,12.0,1.0,10000.0,0.0,60000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,9.6537,0.0,59.0,59.0,62.0,1.0,25000.0,0.0,75000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.3269,0.0,60.0,60.0,36.0,1.0,5000.0,0.0,36000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,6.4346,0.0,61.0,61.0,88.0,1.0,25000.0,0.0,125000.0,149.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.1438,0.0,62.0,62.0,39.0,1.0,5000.0,0.0,149000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.3529,0.0,63.0,63.0,30.0,1.0,5000.0,0.0,16000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.2356,0.0,64.0,64.0,54.0,1.0,5000.0,0.0,150000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.0469,0.0,65.0,65.0,63.0,1.0,25000.0,0.0,125000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.0287,0.0,66.0,66.0,21.0,1.0,10000.0,0.0,40000.0,91.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,7.9332,0.0,67.0,67.0,25.0,1.0,10000.0,0.0,10000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,5.4856,0.0,68.0,68.0,56.0,1.0,5000.0,0.0,35000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,4.1073,0.0,69.0,69.0,49.0,1.0,5000.0,0.0,149000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.3662,0.0,70.0,70.0,27.0,1.0,10000.0,0.0,61000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,6.2185,0.0,71.0,71.0,67.0,1.0,25000.0,0.0,75000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.7267,0.0,72.0,72.0,29.0,1.0,10000.0,0.0,151000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,5.6368,0.0,73.0,73.0,74.0,1.0,25000.0,0.0,150000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.3882,0.0,74.0,74.0,50.0,1.0,5000.0,0.0,15000.0,91.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.6381,0.0,75.0,75.0,16.0,1.0,10000.0,0.0,39000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.8249,0.0,76.0,76.0,28.0,1.0,10000.0,0.0,109000.0,149.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,5.6882,0.0,77.0,77.0,68.0,1.0,25000.0,0.0,125000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.1734,0.0,78.0,78.0,79.0,1.0,25000.0,0.0,150000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.8513,0.0,79.0,79.0,89.0,1.0,25000.0,0.0,150000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.1235,0.0,80.0,80.0,66.0,1.0,25000.0,0.0,55000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.6355,0.0,81.0,81.0,3.0,1.0,10000.0,0.0,109000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,3.8112,0.0,82.0,82.0,11.0,1.0,10000.0,0.0,39000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.7883,0.0,83.0,83.0,32.0,1.0,5000.0,0.0,54000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.2366,0.0,84.0,84.0,33.0,1.0,5000.0,0.0,104000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,3.0697,0.0,85.0,85.0,15.0,1.0,10000.0,0.0,20000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.1091,0.0,86.0,86.0,34.0,1.0,5000.0,0.0,151000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.6075,0.0,87.0,87.0,19.0,1.0,10000.0,0.0,149000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.8226,0.0,88.0,88.0,38.0,1.0,5000.0,0.0,104000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,19/05/0022,119,2022-05-19_11h56.43.021,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.6092,0.0,89.0,89.0,48.0,1.0,5000.0,0.0,105000.0,60.0
