key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,0.944075,0.0,71.0,71.0,17.0,1.0,10000.0,0.0,60000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,0.669605,0.0,72.0,72.0,78.0,1.0,25000.0,0.0,125000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,1.24289,0.0,73.0,73.0,75.0,1.0,25000.0,0.0,35000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,1.401895,0.0,74.0,74.0,2.0,1.0,10000.0,0.0,61000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,0.69249,0.0,75.0,75.0,84.0,1.0,25000.0,0.0,150000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,0.0,6.20381,0.0,76.0,76.0,25.0,1.0,10000.0,0.0,10000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,1.746135,0.0,77.0,77.0,32.0,1.0,5000.0,0.0,54000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,0.942595,0.0,78.0,78.0,56.0,1.0,5000.0,0.0,35000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,1.178465,0.0,79.0,79.0,71.0,1.0,25000.0,0.0,55000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,1.291005,0.0,80.0,80.0,0.0,1.0,10000.0,0.0,20000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,0.973615,0.0,81.0,81.0,30.0,1.0,5000.0,0.0,16000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,1.4399,0.0,82.0,82.0,21.0,1.0,10000.0,0.0,40000.0,91.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,0.766165,0.0,83.0,83.0,72.0,1.0,25000.0,0.0,75000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,1.48262,0.0,84.0,84.0,1.0,1.0,10000.0,0.0,39000.0,6.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,1.07423,0.0,85.0,85.0,77.0,1.0,25000.0,0.0,75000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,0.55462,0.0,86.0,86.0,15.0,1.0,10000.0,0.0,20000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,1.22226,0.0,87.0,87.0,11.0,1.0,10000.0,0.0,39000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,0.59257,0.0,88.0,88.0,29.0,1.0,10000.0,0.0,151000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,1.0007,0.0,89.0,89.0,73.0,1.0,25000.0,0.0,125000.0,31.0
