ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,5,0,56.0,89,,,,,0,73,73,52,,,,,,,,,,,,,,,,,,right,1,0.149959492352,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,25,0,75.0,5,,,,,0,74,74,62,,,,,,,,,,,,,,,,,,left,1,0.0835310736729,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,10,0,61.0,150,,,,,0,75,75,27,,,,,,,,,,,,,,,,,,right,1,0.149101018265,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,5,0,35.0,31,,,,,0,76,76,41,,,,,,,,,,,,,,,,,,right,1,0.850240989617,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,25,0,75.0,90,,,,,0,77,77,82,,,,,,,,,,,,,,,,,,right,1,0.33387600549,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,25,0,125.0,31,,,,,0,78,78,73,,,,,,,,,,,,,,,,,,left,1,0.18312692258,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,25,0,55.0,90,,,,,0,79,79,81,,,,,,,,,,,,,,,,,,left,1,0.417285247822,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,5,0,15.0,11,,,,,0,80,80,35,,,,,,,,,,,,,,,,,,left,1,1.66709761726,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,5,0,55.0,151,,,,,0,81,81,57,,,,,,,,,,,,,,,,,,left,1,0.117523564346,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,5,0,151.0,4,,,,,0,82,82,34,,,,,,,,,,,,,,,,,,right,1,0.267042510415,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,5,0,35.0,150,,,,,0,83,83,56,,,,,,,,,,,,,,,,,,left,1,0.299931322079,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,5,0,150.0,90,,,,,0,84,84,54,,,,,,,,,,,,,,,,,,left,1,0.150700247556,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,10,0,150.0,30,,,,,0,85,85,14,,,,,,,,,,,,,,,,,,left,1,0.550020767871,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,10,0,151.0,151,,,,,0,86,86,29,,,,,,,,,,,,,,,,,,right,1,0.367732271203,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,25,0,125.0,59,,,,,0,87,87,78,,,,,,,,,,,,,,,,,,right,1,0.0340474947006,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,5,0,35.0,89,,,,,0,88,88,51,,,,,,,,,,,,,,,,,,right,1,0.133897287422,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,10,0,149.0,61,,,,,0,89,89,19,,,,,,,,,,,,,,,,,,right,1,0.0332676712133,001,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
